BroadcastDTtm,Buy_Sell,Company_Name,FLD_MODE,Flag,Fld_AcqSoldDateFrom,Fld_AcqSoldDateTo,Insider_name,Modified_date,Perc_After,Perc_of_Buysell,Quantity,Quantity_after,scrip_code,transaction_date
2015-02-26T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-24T00:00:00,2015-02-24T00:00:00,Vahabiz B Pardiwalla,08 Jun 2015,,,3000,15002,500325.0,24/02/2015
2015-02-25T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-23T00:00:00,2015-02-23T00:00:00,I M Thimaiah,08 Jun 2015,,,500,1512,500325.0,23/02/2015
2015-02-25T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,I M Thimaiah,08 Jun 2015,,,199,2012,500325.0,03/02/2015
2015-02-25T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,I M Thimaiah,08 Jun 2015,,,300,1813,500325.0,02/12/2014
2015-02-24T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-23T00:00:00,2015-02-23T00:00:00,I M Thimaiah,08 Jun 2015,,,500,1512,500325.0,23/02/2015
2015-02-24T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,I M Thimaiah,08 Jun 2015,,,199,2012,500325.0,03/02/2015
2015-02-24T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,I M Thimaiah,08 Jun 2015,,,300,1813,500325.0,02/12/2014
2015-02-23T00:00:00, ,Reliance Industries Ltd,,13(6),,,Maheshwar Sahu,08 Jun 2015,,,,,500325.0,
2015-02-20T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-18T00:00:00,2015-02-18T00:00:00,Puneet Madan,08 Jun 2015,,,1100,,500325.0,18/02/2015
2015-02-19T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-18T00:00:00,2015-02-18T00:00:00,Puneet Madan,08 Jun 2015,,,1100,,500325.0,18/02/2015
2015-02-17T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-13T00:00:00,2015-02-13T00:00:00,Girish Mohan Bajpai,08 Jun 2015,,,2000,700,500325.0,13/02/2015
2015-02-17T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-13T00:00:00,2015-02-13T00:00:00,Sujit Chandra Paul,08 Jun 2015,,,4720,,500325.0,13/02/2015
2015-02-17T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-13T00:00:00,2015-02-13T00:00:00,Sujit Chandra Paul,08 Jun 2015,,,4720,,500325.0,13/02/2015
2015-02-16T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-13T00:00:00,2015-02-13T00:00:00,Girish Mohan Bajpai,08 Jun 2015,,,2000,700,500325.0,13/02/2015
2015-02-10T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-06T00:00:00,2015-02-06T00:00:00,Bulusu Sri Venkateswar,08 Jun 2015,,,1000,250,500325.0,06/02/2015
2015-02-09T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-06T00:00:00,2015-02-06T00:00:00,Bulusu Sri Venkateswar,08 Jun 2015,,,1000,250,500325.0,06/02/2015
2015-02-09T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-06T00:00:00,2015-02-06T00:00:00,Kamlesh Raj Saxena,08 Jun 2015,,,1300,1000,500325.0,06/02/2015
2015-02-09T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-05T00:00:00,2015-02-05T00:00:00,Kamlesh Raj Saxena,08 Jun 2015,,,1300,1000,500325.0,05/02/2015
2015-02-09T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-05T00:00:00,2015-02-05T00:00:00,Venkatesh Kasi,08 Jun 2015,,,1200,,500325.0,05/02/2015
2015-02-09T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-04T00:00:00,2015-02-04T00:00:00,Bibhas Kumar Gangopadhyay,08 Jun 2015,,,4000,,500325.0,04/02/2015
2015-02-06T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-05T00:00:00,2015-02-05T00:00:00,Venkatesh Kasi,08 Jun 2015,,,1200,,500325.0,05/02/2015
2015-02-06T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-04T00:00:00,2015-02-04T00:00:00,Bibhas Kumar Gangopadhyay,08 Jun 2015,,,4000,,500325.0,04/02/2015
2015-02-05T00:00:00,B,Reliance Industries Ltd,Employee Stock Option Schemes,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Srinivasasubrahmanya Sastry Pendyala,08 Jun 2015,,,900,6036,500325.0,03/02/2015
2015-02-05T00:00:00,B,Reliance Industries Ltd,Employee Stock Option Schemes,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Yogesh Sevalal Pathak,08 Jun 2015,,,1000,5820,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Ajit Kumar Chaudhry,08 Jun 2015,,,950,3144,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Amit Katyal,08 Jun 2015,,,2400,10000,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Amit Katyal,08 Jun 2015,,,2400,10000,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Amit Kumar Mathur,08 Jun 2015,,,300,2417,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Annathorai Venkatraman,08 Jun 2015,,,7000,11800,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Anup Kumar Bagchi,08 Jun 2015,,,1180,12250,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Anup Kumar Bagchi,08 Jun 2015,,,1180,12250,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Ashwani Prashara,08 Jun 2015,,,3000,3000,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,D Milintha Kumar,08 Jun 2015,,,10600,14200,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Dhananjay Shamrao Chowgule,08 Jun 2015,,,2000,16000,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Dwarka Das Jaju,08 Jun 2015,,,4000,5000,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Dwarka Das Jaju,08 Jun 2015,,,4000,5000,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Gautam Jitendralal Karanjai,08 Jun 2015,,,1015,445,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Gautam Jitendralal Karanjai,08 Jun 2015,,,1015,445,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Kaushik Roy,08 Jun 2015,,,1000,13800,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Kaushik Roy,08 Jun 2015,,,1000,13800,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,900,900,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Shailesh Nigam,08 Jun 2015,,,3600,6400,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,Employee Stock Option Schemes,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Srinivasasubrahmanya Sastry Pendyala,08 Jun 2015,,,900,6036,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Suresh Chandar Gaggar,08 Jun 2015,,,885,5050,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Sushil Kumar,08 Jun 2015,,,1000,12700,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Suyash Sajjankumar Saraogi,08 Jun 2015,,,9000,14000,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Swapan Kumar Ray,08 Jun 2015,,,500,5700,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,T R Suryanarayanan,08 Jun 2015,,,1000,2800,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,T R Suryanarayanan,08 Jun 2015,,,1200,1600,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,T R Suryanarayanan,08 Jun 2015,,,1200,1600,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,1000,6024,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Uchhrang K Jethwa,08 Jun 2015,,,1000,6024,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Virenderkumar Gandhi,08 Jun 2015,,,2000,9401,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Virenderkumar Gandhi,08 Jun 2015,,,2000,9401,500325.0,03/02/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Yogesh Sevalal Pathak,08 Jun 2015,,,1000,5820,500325.0,03/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-02T00:00:00,2015-02-02T00:00:00,Kaustubh Gajanan Kapse,08 Jun 2015,,,3835,2894,500325.0,02/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-02-02T00:00:00,2015-02-02T00:00:00,Sudhir Singh Sorot,08 Jun 2015,,,5120,,500325.0,02/02/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,Ajit Kumar Chaudhry,08 Jun 2015,,,200,2194,500325.0,29/01/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,T R Suryanarayanan,08 Jun 2015,,,200,1800,500325.0,29/01/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,Market,13(4),2015-01-23T00:00:00,2015-01-23T00:00:00,Amit Katyal,08 Jun 2015,,,200,7600,500325.0,23/01/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,Market,13(6),2015-01-23T00:00:00,2015-01-23T00:00:00,Amit Katyal,08 Jun 2015,,,200,7600,500325.0,23/01/2015
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-01-13T00:00:00,2015-01-13T00:00:00,Amit Kumar Mathur,08 Jun 2015,,,300,2117,500325.0,13/01/2015
2015-02-04T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Dhananjay Shamrao Chowgule,08 Jun 2015,,,100,14000,500325.0,28/11/2014
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-11-04T00:00:00,2014-11-04T00:00:00,Swapan Kumar Ray,08 Jun 2015,,,400,5200,500325.0,04/11/2014
2015-02-04T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-10-14T00:00:00,2014-10-14T00:00:00,Amit Kumar Mathur,08 Jun 2015,,,300,1817,500325.0,14/10/2014
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Ajit Kumar Chaudhry,08 Jun 2015,,,950,3144,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Alok Agarwal,08 Jun 2015,,,7500,140626,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,Alok Agarwal,08 Jun 2015,,,7500,140626,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Amit Kumar Mathur,08 Jun 2015,,,300,2417,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Annathorai Venkatraman,08 Jun 2015,,,7000,11800,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Ashwani Prashara,08 Jun 2015,,,3000,3000,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,D Milintha Kumar,08 Jun 2015,,,10600,14200,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Dhananjay Shamrao Chowgule,08 Jun 2015,,,2000,16000,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,K Sethuraman,08 Jun 2015,,,4500,40000,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-02-03T00:00:00,2015-02-03T00:00:00,K Sethuraman,08 Jun 2015,,,4500,40000,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Rajesh Ashok Vaidya,08 Jun 2015,,,900,900,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Shailesh Nigam,08 Jun 2015,,,3600,6400,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Suresh Chandar Gaggar,08 Jun 2015,,,885,5050,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Sushil Kumar,08 Jun 2015,,,1000,12700,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Suyash Sajjankumar Saraogi,08 Jun 2015,,,9000,14000,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,Swapan Kumar Ray,08 Jun 2015,,,500,5700,500325.0,03/02/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-02-03T00:00:00,2015-02-03T00:00:00,T R Suryanarayanan,08 Jun 2015,,,1000,2800,500325.0,03/02/2015
2015-02-03T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-02T00:00:00,2015-02-02T00:00:00,Kaustubh Gajanan Kapse,08 Jun 2015,,,3835,2894,500325.0,02/02/2015
2015-02-03T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-02-02T00:00:00,2015-02-02T00:00:00,Sudhir Singh Sorot,08 Jun 2015,,,5120,,500325.0,02/02/2015
2015-02-03T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,Ajit Kumar Chaudhry,08 Jun 2015,,,200,2194,500325.0,29/01/2015
2015-02-03T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,T R Suryanarayanan,08 Jun 2015,,,200,1800,500325.0,29/01/2015
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-01-13T00:00:00,2015-01-13T00:00:00,Amit Kumar Mathur,08 Jun 2015,,,300,2117,500325.0,13/01/2015
2015-02-03T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Dhananjay Shamrao Chowgule,08 Jun 2015,,,100,14000,500325.0,28/11/2014
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-11-04T00:00:00,2014-11-04T00:00:00,Swapan Kumar Ray,08 Jun 2015,,,400,5200,500325.0,04/11/2014
2015-02-03T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-10-14T00:00:00,2014-10-14T00:00:00,Amit Kumar Mathur,08 Jun 2015,,,300,1817,500325.0,14/10/2014
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,H K Agarwal,08 Jun 2015,,,2400,3000,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,H K Agarwal,08 Jun 2015,,,2400,3000,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,Harsh Mohansingh Bapna,08 Jun 2015,,,1000,2500,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,400,7900,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,400,7900,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,Sreenivas Vemulapalli,08 Jun 2015,,,200,500,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-29T00:00:00,2015-01-29T00:00:00,Sushil Kumar,08 Jun 2015,,,300,11700,500325.0,29/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-28T00:00:00,2015-01-28T00:00:00,Harsh Mohansingh Bapna,08 Jun 2015,,,1000,3500,500325.0,28/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-28T00:00:00,2015-01-28T00:00:00,Sushil Kumar,08 Jun 2015,,,200,12000,500325.0,28/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-28T00:00:00,2015-01-28T00:00:00,Venkatesh Kasi,08 Jun 2015,,,400,1200,500325.0,28/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-27T00:00:00,2015-01-27T00:00:00,Sreenivas Vemulapalli,08 Jun 2015,,,400,700,500325.0,27/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-27T00:00:00,2015-01-27T00:00:00,Venkatesh Kasi,08 Jun 2015,,,400,1600,500325.0,27/01/2015
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-12-23T00:00:00,2014-12-23T00:00:00,Harsh Mohansingh Bapna,08 Jun 2015,,,500,4500,500325.0,23/12/2014
2015-02-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,400,8300,500325.0,02/12/2014
2015-02-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,400,8300,500325.0,02/12/2014
2015-02-02T00:00:00,S,Reliance Industries Ltd,Market,13(6),2014-11-28T00:00:00,2014-11-28T00:00:00,Sushil Kumar,08 Jun 2015,,,200,12200,500325.0,28/11/2014
2015-02-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-11-04T00:00:00,2014-11-04T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,200,7900,500325.0,04/11/2014
2015-02-02T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-11-04T00:00:00,2014-11-04T00:00:00,Rajaraman Jayaraman,08 Jun 2015,,,200,7900,500325.0,04/11/2014
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,Harsh Mohansingh Bapna,08 Jun 2015,,,1000,2500,500325.0,29/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,Sreenivas Vemulapalli,08 Jun 2015,,,200,500,500325.0,29/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-29T00:00:00,2015-01-29T00:00:00,Sushil Kumar,08 Jun 2015,,,300,11700,500325.0,29/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-28T00:00:00,2015-01-28T00:00:00,Harsh Mohansingh Bapna,08 Jun 2015,,,1000,3500,500325.0,28/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-28T00:00:00,2015-01-28T00:00:00,Sushil Kumar,08 Jun 2015,,,200,12000,500325.0,28/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-28T00:00:00,2015-01-28T00:00:00,Venkatesh Kasi,08 Jun 2015,,,400,1200,500325.0,28/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-27T00:00:00,2015-01-27T00:00:00,Sreenivas Vemulapalli,08 Jun 2015,,,400,700,500325.0,27/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-27T00:00:00,2015-01-27T00:00:00,Venkatesh Kasi,08 Jun 2015,,,400,1600,500325.0,27/01/2015
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-12-23T00:00:00,2014-12-23T00:00:00,Harsh Mohansingh Bapna,08 Jun 2015,,,500,4500,500325.0,23/12/2014
2015-01-30T00:00:00,S,Reliance Industries Ltd,Market,13(4),2014-11-28T00:00:00,2014-11-28T00:00:00,Sushil Kumar,08 Jun 2015,,,200,12200,500325.0,28/11/2014
2015-01-29T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-28T00:00:00,2015-01-28T00:00:00,Shrivallabh Goyal,08 Jun 2015,,,1000,4000,500325.0,28/01/2015
2015-01-28T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-28T00:00:00,2015-01-28T00:00:00,Shrivallabh Goyal,08 Jun 2015,,,1000,4000,500325.0,28/01/2015
2015-01-22T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-21T00:00:00,2015-01-21T00:00:00,Shrivallabh Goyal,08 Jun 2015,,,900,5000,500325.0,21/01/2015
2015-01-22T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-20T00:00:00,2015-01-20T00:00:00,Velamuri Venkata Suryarau,08 Jun 2015,,,2000,20100,500325.0,20/01/2015
2015-01-22T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-20T00:00:00,2015-01-20T00:00:00,Velamuri Venkata Suryarau,08 Jun 2015,,,2000,20100,500325.0,20/01/2015
2015-01-22T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-19T00:00:00,2015-01-19T00:00:00,Suraj Prakash Sharma,08 Jun 2015,,,500,200,500325.0,19/01/2015
2015-01-22T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-19T00:00:00,2015-01-19T00:00:00,Suraj Prakash Sharma,08 Jun 2015,,,500,200,500325.0,19/01/2015
2015-01-22T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2014-12-02T00:00:00,2014-12-02T00:00:00,Suraj Prakash Sharma,08 Jun 2015,,,700,700,500325.0,02/12/2014
2015-01-22T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2014-12-02T00:00:00,2014-12-02T00:00:00,Suraj Prakash Sharma,08 Jun 2015,,,700,700,500325.0,02/12/2014
2015-01-21T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-21T00:00:00,2015-01-21T00:00:00,Shrivallabh Goyal,08 Jun 2015,,,900,5000,500325.0,21/01/2015
2015-01-21T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-20T00:00:00,2015-01-20T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,435,4965,500325.0,20/01/2015
2015-01-21T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-20T00:00:00,2015-01-20T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,435,4965,500325.0,20/01/2015
2015-01-21T00:00:00,S,Reliance Industries Ltd,Market,13(4),2015-01-19T00:00:00,2015-01-19T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,1000,5400,500325.0,19/01/2015
2015-01-21T00:00:00,S,Reliance Industries Ltd,Market,13(6),2015-01-19T00:00:00,2015-01-19T00:00:00,Manoj Kumar Srivastava,08 Jun 2015,,,1000,5400,500325.0,19/01/2015
2015-01-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-01-13T00:00:00,2015-01-13T00:00:00,Jayant Manohar Mandlekar,08 Jun 2015,,,2100,13648,500325.0,13/01/2015
2015-01-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-01-13T00:00:00,2015-01-13T00:00:00,Jayashri Rajesh,08 Jun 2015,,,210,480,500325.0,13/01/2015
2015-01-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(4),2015-01-13T00:00:00,2015-01-13T00:00:00,Kuldip Kumar Dhar,08 Jun 2015,,,1000,2200,500325.0,13/01/2015
2015-01-15T00:00:00,B,Reliance Industries Ltd,ESOS,13(6),2015-01-13T00:00:00,2015-01-13T00:00:00,Kuldip Kumar Dhar,08 Jun 2015,,,1000,2200,500325.0,13/01/2015
